id,symbol,price_at_decision,drop_percent,recommendation,status,timestamp,company_name,pe_ratio,market_cap,sector,region,is_earnings_drop,earnings_date,ai_score,deep_research_verdict,deep_research_risk,deep_research_catalyst,deep_research_knife_catch,deep_research_score,git_version,entry_price_low,entry_price_high,stop_loss,take_profit_1,take_profit_2,pre_drop_price,upside_percent,downside_risk_percent,risk_reward_ratio,drop_type,conviction,entry_trigger,reassess_in_days,sell_price_low,sell_price_high,ceiling_exit,exit_trigger,deep_research_review_verdict,deep_research_action,deep_research_conviction,deep_research_entry_low,deep_research_entry_high,deep_research_stop_loss,deep_research_tp1,deep_research_tp2,deep_research_upside,deep_research_downside,deep_research_rr_ratio,deep_research_drop_type,deep_research_entry_trigger,deep_research_sell_price_low,deep_research_sell_price_high,deep_research_ceiling_exit,deep_research_exit_trigger,reassess_sell_action,reassess_thesis_status,reassess_sell_price_low,reassess_sell_price_high,reassess_ceiling_exit,reassess_updated_stop_loss,reassess_exit_trigger,reassess_timestamp,reassess_reasoning,data_depth,batch_winner,batch_id,gatekeeper_tier,reported_eps,consensus_eps,surprise_pct,earnings_fiscal_quarter,earnings_narrative_flag,decision_date,intent,return_1w,return_2w,return_4w,return_8w,max_roi_4w,max_roi_8w,max_drawdown_4w,recovered,days_to_recover,post_recover_5d,post_recover_10d,post_recover_20d,limit_filled,limit_cost_basis,return_filled_1w,return_filled_2w,return_filled_4w
196,DPZ,333.4501,-9.346681891090984,BUY,Owned,2026-04-27 15:22:26,Domino's Pizza Inc,18.977729844171517,11213558020.938078,,America,1,2026-04-27,,BUY_LIMIT,Medium,Temporary,True,65.0,v0.8.2-76-g9ab447c,330.0,340.0,314.5,366.0,380.0,367.84,10.2,5.2,1.96,EARNINGS_MISS,HIGH,"Execute buy limit orders in the $330-$340 zone to capture the oversold bounce, utilizing the newly announced $1B share buyback program as a structural support floor.",14.0,360.0,380.0,400.0,"RSI recovers above 60 and price fully fills the earnings gap near $366, or hits resistance at the 50-day moving average.",UPGRADED,BUY_LIMIT,HIGH,330.0,340.0,314.5,366.0,380.0,10.2,5.2,1.96,EARNINGS_MISS,"Execute buy limit orders in the $330-$340 zone to capture the oversold bounce, utilizing the newly announced $1B share buyback program as a structural support floor.",360.0,380.0,400.0,"RSI recovers above 60 and price fully fills the earnings gap near $366, or hits resistance at the 50-day moving average.",,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 39069, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 8, ""Finnhub"": 7, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2026-03-15""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-23"", ""transcript_length"": 50739}, ""agents"": {""technical_length"": 4502, ""news_length"": 5561, ""market_sentiment_length"": 3026, ""economics_length"": 4554, ""competitive_length"": 5462, ""seeking_alpha_length"": 52810, ""bull_length"": 5823, ""bear_length"": 5558, ""risk_length"": 6427}, ""metadata"": {""analyzed_at"": ""2026-04-27T17:25:04.722441"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-27,ENTER_NOW,-0.009087076513894118,,,,0.03529733900425612,0.03529733900425612,-0.0365275373626463,False,,,,,,,,,
197,TAL,10.525,-6.361209964412811,AVOID,Not Owned,2026-04-27 15:25:40,TAL Education Group,11.213509482207543,6806540995.0,,America,0,,,,,,,,v0.8.2-76-g9ab447c,10.39,10.54,9.3,11.15,,11.25,5.8,3.7,1.6,EARNINGS_MISS,HIGH,N/A — no position recommended.,10.0,11.15,11.18,11.25,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 23008, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 17, ""Yahoo Finance"": 1, ""Finnhub"": 6, ""Benzinga/Massive"": 1}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2026-04-16""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-01-29"", ""transcript_length"": 30414}, ""agents"": {""technical_length"": 4779, ""news_length"": 5529, ""market_sentiment_length"": 3048, ""economics_length"": 4952, ""competitive_length"": 4851, ""seeking_alpha_length"": 92701, ""bull_length"": 6004, ""bear_length"": 6252, ""risk_length"": 6338}, ""metadata"": {""analyzed_at"": ""2026-04-27T17:27:47.844150"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-27,AVOID,0.03467936753660366,,,,0.09928738193104213,0.09928738193104213,-0.005225627835742685,True,7.0,,,,,,,,
198,CHGCY,23.29,-14.43791329904482,WATCH,Not Owned,2026-04-27 15:48:31,"Chugai Pharmaceutical Co., Ltd.",25.59340659340659,91245798953.84239,,America,0,,,,,,,,v0.8.2-76-g9ab447c,22.99,23.5,19.57,25.65,26.5,27.22,10.1,6.4,1.6,MACRO_SELLOFF,MODERATE,CCI20 crosses back above -100 and price stabilizes above Woodie S1 ($22.99).,3.0,25.65,26.5,27.22,Price faces terminal resistance at the SMA200 ($25.65) or fails to hold above the Lower Bollinger Band ($25.00).,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 16, ""total_length_chars"": 16282, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 2, ""Yahoo Finance"": 9}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2025-10-24""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4901, ""news_length"": 3948, ""market_sentiment_length"": 3219, ""economics_length"": 5067, ""competitive_length"": 5085, ""seeking_alpha_length"": 30988, ""bull_length"": 6144, ""bear_length"": 5254, ""risk_length"": 5707}, ""metadata"": {""analyzed_at"": ""2026-04-27T17:51:28.759750"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-27,NEUTRAL,0.1348218250397502,,,,0.18978098258792003,0.18978098258792003,-0.019321590700391092,True,3.0,-0.06554986515197526,,,,,,,
199,DLTR,97.505,-6.019277108433739,BUY,Owned,2026-04-27 15:52:06,"Dollar Tree, Inc.",15.612540630554175,19237562724.00453,,America,0,,,AVOID,High,Structural,True,10.0,v0.8.2-76-g9ab447c,80.0,85.0,74.0,95.0,103.0,103.75,11.8,12.9,0.91,ANALYST_DOWNGRADE,HIGH,Wait for stabilization near the $80-$85 level and clear evidence that trans-Pacific freight cost headwinds have peaked. A bounce off the 52-week low ($78.70) accompanied by positive RSI divergence is required before considering any entry.,14.0,95.0,103.0,111.4,"If entered near $85, take profits upon return to the $95 resistance level or the lower Bollinger Band, as structural traffic headwinds and institutional distribution limit long-term upside.",OVERRIDDEN,AVOID,HIGH,80.0,85.0,74.0,95.0,103.0,11.8,12.9,0.91,ANALYST_DOWNGRADE,Wait for stabilization near the $80-$85 level and clear evidence that trans-Pacific freight cost headwinds have peaked. A bounce off the 52-week low ($78.70) accompanied by positive RSI divergence is required before considering any entry.,95.0,103.0,111.4,"If entered near $85, take profits upon return to the $95 resistance level or the lower Bollinger Band, as structural traffic headwinds and institutional distribution limit long-term upside.",,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 33886, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 6, ""Alpha Vantage"": 12, ""Benzinga/Massive"": 7}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2026-02-18""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-16"", ""transcript_length"": 51605}, ""agents"": {""technical_length"": 4947, ""news_length"": 5410, ""market_sentiment_length"": 2758, ""economics_length"": 4667, ""competitive_length"": 5378, ""seeking_alpha_length"": 67405, ""bull_length"": 5408, ""bear_length"": 5934, ""risk_length"": 5700}, ""metadata"": {""analyzed_at"": ""2026-04-27T17:55:14.147876"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-27,ENTER_NOW,-0.035434049005099055,,,,0.07276548355593147,0.07276548355593147,-0.04979230269341151,True,0.0,-0.04030609130859375,,,,,,,
200,CYATY,21.05,-5.858676207513412,BUY_LIMIT,Owned,2026-04-27 16:15:49,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD,34.08354922279793,302156679136.6308,,America,0,,,,,,,,v0.8.2-76-g9ab447c,19.15,19.45,16.55,22.36,23.65,22.36,6.2,12.1,0.5,COMPANY_SPECIFIC,HIGH,"Price approaches the 50-day SMA ($19.41) and Lower Bollinger Band ($19.15) on declining volume, with RSI dipping toward 35.",5.0,21.4,23.65,24.65,"Price reclaims the 10-day SMA ($22.31) and RSI crosses above 65, OR the macro environment deteriorates with US unemployment crossing 4.5%.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 12, ""total_length_chars"": 14290, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 7}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2026-04-17""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 3752, ""news_length"": 4301, ""market_sentiment_length"": 3122, ""economics_length"": 5011, ""competitive_length"": 5071, ""seeking_alpha_length"": 16589, ""bull_length"": 5105, ""bear_length"": 5599, ""risk_length"": 6198}, ""metadata"": {""analyzed_at"": ""2026-04-27T18:18:49.519958"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-27,ENTER_LIMIT,-0.025653195777585024,,,,0.045130641330166234,0.045130641330166234,-0.07363420427553448,False,,,,,False,,,,
201,CAR,187.07,-8.29901960784314,AVOID,Not Owned,2026-04-28 13:38:56,"Avis Budget Group, Inc.",,6608188921.0,,America,0,,,,,,,,v0.8.2-83-g8bda4ce,158.02,165.0,-15.15,192.31,204.0,204.0,2.8,22.5,0.1,ANALYST_DOWNGRADE,LOW,Avoid entry. Stock is unwinding from an artificial short squeeze with broken fundamentals.,3.0,192.31,204.0,235.0,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 39735, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 10, ""Alpha Vantage"": 5, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2026-04-07""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-19"", ""transcript_length"": 40166}, ""agents"": {""technical_length"": 4499, ""news_length"": 5134, ""market_sentiment_length"": 3168, ""economics_length"": 5054, ""competitive_length"": 5371, ""seeking_alpha_length"": 49595, ""bull_length"": 5840, ""bear_length"": 5618, ""risk_length"": 5328}, ""metadata"": {""analyzed_at"": ""2026-04-28T15:42:36.757012"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-28,AVOID,-0.14417059868757348,,,,0.09584647458170742,0.09584647458170742,-0.23349548623697844,True,2.0,-0.1472851103118318,,,,,,,
202,ARE,39.865,-12.5,AVOID,Not Owned,2026-04-28 14:03:19,"Alexandria Real Estate Equities, Inc.",,7887669784.0,,America,1,2026-04-27,,,,,,,v0.8.2-83-g8bda4ce,39.0,40.0,34.0,43.0,45.37,45.56,7.9,14.7,0.5,EARNINGS_MISS,LOW,N/A — Wait for structural stabilization of lab-space supply and MACD positive divergence.,14.0,43.0,45.37,52.51,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 26710, ""providers"": {""Finnhub"": 7, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 15, ""Benzinga/Massive"": 3}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-02-27""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-01-27"", ""transcript_length"": 51045}, ""agents"": {""technical_length"": 5054, ""news_length"": 5955, ""market_sentiment_length"": 3022, ""economics_length"": 5422, ""competitive_length"": 5518, ""seeking_alpha_length"": 68651, ""bull_length"": 5591, ""bear_length"": 5091, ""risk_length"": 6317}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:09:19.251886"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-28,AVOID,0.09870812083432948,,,,0.18224008699649397,0.18224008699649397,-0.011413524459748968,True,6.0,,,,,,,,
203,AWI,163.175,-8.204882988298818,BUY_LIMIT,Owned,2026-04-28 14:10:07,Armstrong World Industries Inc,23.062300364643697,6989445766.354216,,America,1,2026-04-28,,BUY_LIMIT,Medium,Temporary,True,30.0,v0.8.2-83-g8bda4ce,158.0,162.0,147.0,173.0,178.5,178.85,8.1,8.1,1.0,EARNINGS_MISS,MODERATE,Price base building between $158 and $162 for 2+ sessions with RSI establishing a bullish divergence above 30.,14.0,171.0,176.0,186.0,"Take 50% profit at $171, trail stop the rest to $176. Exit completely if SMA50 ($173) rejects price twice.",ADJUSTED,BUY_LIMIT,MODERATE,158.0,162.0,147.0,173.0,178.5,8.1,8.1,1.0,EARNINGS_MISS,Price base building between $158 and $162 for 2+ sessions with RSI establishing a bullish divergence above 30.,171.0,176.0,186.0,"Take 50% profit at $171, trail stop the rest to $176. Exit completely if SMA50 ($173) rejects price twice.",,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 21580, ""providers"": {""Finnhub"": 5, ""Yahoo Finance"": 9, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 11}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-03-26""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-24"", ""transcript_length"": 59360}, ""agents"": {""technical_length"": 4852, ""news_length"": 5462, ""market_sentiment_length"": 2816, ""economics_length"": 4679, ""competitive_length"": 4637, ""seeking_alpha_length"": 111991, ""bull_length"": 5379, ""bear_length"": 4827, ""risk_length"": 5264}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:14:10.687667"", ""stock_ticker"": ""UNKNOWN""}}",0,3.0,,,,,,,2026-04-28,ENTER_LIMIT,0.007384739591312937,,,,0.07032323515541206,0.07032323515541206,-0.013084153294727738,False,,,,,True,160.0,0.027375030517578124,,
204,NDEKY,18.64,-8.806262230919767,WATCH,Not Owned,2026-04-28 14:14:29,Nitto Denko Corp.,14.17167186193264,13367481066.37137,,America,1,2026-04-27,,,,,,,v0.8.2-83-g8bda4ce,17.97,18.1,16.04,20.24,20.87,20.39,8.9,6.4,1.4,EARNINGS_MISS,MODERATE,RSI begins to curl upward from extreme oversold territory and price establishes a firm base above the $17.97 support level on declining volume.,5.0,20.24,20.87,22.74,"Price approaches $20.24 (SMA20) and volume dries up, or macro semiconductor rotation worsens.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 8, ""total_length_chars"": 13144, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 2, ""Yahoo Finance"": 1}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2025-09-15""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4053, ""news_length"": 4260, ""market_sentiment_length"": 2881, ""economics_length"": 4701, ""competitive_length"": 7188, ""seeking_alpha_length"": 14044, ""bull_length"": 5073, ""bear_length"": 5393, ""risk_length"": 5920}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:18:58.455517"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-28,NEUTRAL,0.024678132053096886,,,,0.09710304522207364,0.09710304522207364,-0.02896993661643101,True,8.0,,,,,,,,
205,PNR,84.575,-8.339655359271696,BUY,Owned,2026-04-28 14:19:34,Pentair plc.,21.39839085112843,13667556183.043243,,America,1,2026-04-28,,AVOID,Extreme,Structural,True,15.0,v0.8.2-83-g8bda4ce,0.0,0.0,0.0,0.0,91.64,91.33,0.0,0.0,0.0,COMPANY_SPECIFIC,HIGH,,5.0,89.14,91.64,93.59,RSI normalizes and price approaches the 20-day SMA ($89.14) or gap-fill resistance.,OVERRIDDEN,AVOID,HIGH,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,COMPANY_SPECIFIC,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 30316, ""providers"": {""Benzinga/Massive"": 5, ""Finnhub"": 10, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 10}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-02-03""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-03"", ""transcript_length"": 55231}, ""agents"": {""technical_length"": 4688, ""news_length"": 4843, ""market_sentiment_length"": 3081, ""economics_length"": 4422, ""competitive_length"": 5144, ""seeking_alpha_length"": 43114, ""bull_length"": 5388, ""bear_length"": 5717, ""risk_length"": 6019}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:25:06.873439"", ""stock_ticker"": ""UNKNOWN""}}",0,3.0,,,,,,,2026-04-28,ENTER_NOW,-0.07963350472491135,,,,0.06225239536376733,0.06225239536376733,-0.09323083131650904,False,,,,,,,,,
206,QGEN,34.22,-10.160147020215291,AVOID,Not Owned,2026-04-28 14:25:41,Qiagen N.V.,16.74250207935809,7051878069.428195,,America,1,2026-04-27,,,,,,,v0.8.2-83-g8bda4ce,34.11,34.5,31.34,36.59,37.99,37.99,7.2,8.2,0.9,EARNINGS_MISS,LOW,N/A — No entry recommended due to structural fundamental deterioration.,10.0,36.59,40.13,44.87,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 33628, ""providers"": {""Finnhub"": 9, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 10, ""Yahoo Finance"": 1, ""Benzinga/Massive"": 5}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-01-30""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-05"", ""transcript_length"": 51995}, ""agents"": {""technical_length"": 4758, ""news_length"": 5339, ""market_sentiment_length"": 2989, ""economics_length"": 5590, ""competitive_length"": 5340, ""seeking_alpha_length"": 89201, ""bull_length"": 5805, ""bear_length"": 5660, ""risk_length"": 5694}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:32:10.208976"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-28,AVOID,-0.0064289888953827845,,,,0.03974289395250405,0.03974289395250405,-0.03798953334467231,False,,,,,,,,,
207,RMBS,110.7501,-21.626141108201825,AVOID,Not Owned,2026-04-28 14:32:43,"Rambus, Inc.",52.4037569792751,11978661727.87591,,America,1,2026-04-27,,,,,,,v0.8.2-85-gdb72172,95.11,102.49,75.38,115.37,120.0,137.81,6.8,21.3,0.3,ANALYST_DOWNGRADE,HIGH,N/A — no position recommended.,7.0,115.37,120.0,129.65,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 25993, ""providers"": {""Yahoo Finance"": 2, ""Finnhub"": 17, ""Benzinga/Massive"": 4, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 2}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-02-04""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-02"", ""transcript_length"": 38572}, ""agents"": {""technical_length"": 4290, ""news_length"": 5304, ""market_sentiment_length"": 3199, ""economics_length"": 5246, ""competitive_length"": 5531, ""seeking_alpha_length"": 97404, ""bull_length"": 6106, ""bear_length"": 6425, ""risk_length"": 5808}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:39:22.866706"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-28,AVOID,0.06546179190808854,,,,0.19647742536427446,0.19647742536427446,-0.05643426055597244,False,,,,,,,,,
208,SFD,26.83,-6.613296206056394,BUY,Owned,2026-04-28 14:40:24,"Smithfield Foods, Inc.",10.667567889944733,10556994835.557953,,America,1,2026-04-28,,BUY,High,Temporary,False,45.0,v0.8.2-86-g9ccaf1a,26.17,26.46,24.55,27.5,28.67,28.33,8.35,7.22,1.16,MACRO_SELLOFF,MODERATE,"Price stabilizes above SMA50 ($26.17) support level with RSI crossing back above 40, indicating exhaustion of the algorithmic sell-off.",14.0,27.5,28.67,29.8,Price reaches the dynamic resistance of the SMA20 ($28.67) or daily Stochastics signal overbought territory (>80).,ADJUSTED,BUY,MODERATE,26.17,26.46,24.55,27.5,28.67,8.35,7.22,1.16,MACRO_SELLOFF,"Price stabilizes above SMA50 ($26.17) support level with RSI crossing back above 40, indicating exhaustion of the algorithmic sell-off.",27.5,28.67,29.8,Price reaches the dynamic resistance of the SMA20 ($28.67) or daily Stochastics signal overbought territory (>80).,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 22372, ""providers"": {""Yahoo Finance"": 9, ""Finnhub"": 8, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 6, ""Benzinga/Massive"": 2}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-03-24""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-24"", ""transcript_length"": 50248}, ""agents"": {""technical_length"": 4271, ""news_length"": 5206, ""market_sentiment_length"": 3420, ""economics_length"": 5267, ""competitive_length"": 4676, ""seeking_alpha_length"": 49817, ""bull_length"": 5571, ""bear_length"": 5845, ""risk_length"": 5797}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:45:00.186682"", ""stock_ticker"": ""UNKNOWN""}}",0,3.0,,,,,,,2026-04-28,ENTER_NOW,-0.013417841470201496,,,,0.06429371245530313,0.06429371245530313,-0.04193067746157077,True,0.0,-0.015252970990063692,,,,,,,
210,SPOT,424.375,-14.409463111613086,AVOID,Not Owned,2026-04-28 14:45:32,Spotify Technology S.A.,43.981697395558044,87350183241.717,,America,1,2026-04-28,,,,,,,v0.8.2-87-g4b06e02,442.45,445.73,405.0,480.36,500.85,516.94,8.6,8.5,1.0,EARNINGS_MISS,LOW,N/A — no position recommended.,5.0,480.36,500.85,533.0,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 34512, ""providers"": {""Yahoo Finance"": 6, ""Finnhub"": 9, ""Market News (Benzinga)"": 5, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-02-13""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-10"", ""transcript_length"": 56552}, ""agents"": {""technical_length"": 4720, ""news_length"": 5146, ""market_sentiment_length"": 2469, ""economics_length"": 5048, ""competitive_length"": 4865, ""seeking_alpha_length"": 56981, ""bull_length"": 5917, ""bear_length"": 5627, ""risk_length"": 5258}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:50:05.110495"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-28,AVOID,-0.011416792272643594,,,,0.06858323649208395,0.06858323649208395,-0.030951422128129603,False,,,,,,,,,
212,TSEM,190.545,-6.287807996852419,AVOID,Not Owned,2026-04-28 14:50:42,Tower Semiconductor Ltd.,98.26972666322845,21294665790.83214,,America,0,,,,,,,,v0.8.2-88-ge71809f,178.06,182.0,149.96,199.93,203.63,199.93,6.7,12.2,0.5,COMPANY_SPECIFIC,LOW,N/A — no position recommended due to overriding fundamental risks.,5.0,199.93,203.63,228.73,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 36200, ""providers"": {""Market News (Benzinga)"": 5, ""Benzinga/Massive"": 10, ""Yahoo Finance"": 3, ""Alpha Vantage"": 11, ""Finnhub"": 1}, ""time_range"": {""newest"": ""2026-04-27"", ""oldest"": ""2026-01-29""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-11"", ""transcript_length"": 44267}, ""agents"": {""technical_length"": 5110, ""news_length"": 5660, ""market_sentiment_length"": 3199, ""economics_length"": 5228, ""competitive_length"": 5349, ""seeking_alpha_length"": 34289, ""bull_length"": 5998, ""bear_length"": 5808, ""risk_length"": 5142}, ""metadata"": {""analyzed_at"": ""2026-04-28T16:56:06.180703"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-28,AVOID,0.18360491631528977,,,,0.22107637654593576,0.22107637654593576,-0.03361411010706946,True,1.0,0.0888141534888068,,,,,,,
214,ZBH,86.05,-7.06339777513771,BUY,Owned,2026-04-28 14:56:53,"Zimmer Biomet Holdings, Inc.",24.262674110415606,16656618377.496489,,America,1,2026-04-28,,BUY_LIMIT,High,Temporary,True,35.0,v0.8.2-90-g188f77d,84.5,85.5,82.5,88.5,90.4,92.49,6.35,2.94,2.16,COMPANY_SPECIFIC,MODERATE,Price stabilizes in the $84.50-$85.50 zone with stochastic %K crossing above %D from oversold territory.,7.0,88.5,90.4,92.0,RSI approaches 60 and price hits the EMA5 resistance zone ($88.50 - $90.40).,ADJUSTED,BUY_LIMIT,MODERATE,84.5,85.5,82.5,88.5,90.4,6.35,2.94,2.16,COMPANY_SPECIFIC,Price stabilizes in the $84.50-$85.50 zone with stochastic %K crossing above %D from oversold territory.,88.5,90.4,92.0,RSI approaches 60 and price hits the EMA5 resistance zone ($88.50 - $90.40).,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 40559, ""providers"": {""Finnhub"": 13, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 4, ""Benzinga/Massive"": 8}, ""time_range"": {""newest"": ""2026-04-28"", ""oldest"": ""2026-02-06""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-10"", ""transcript_length"": 52842}, ""agents"": {""technical_length"": 4762, ""news_length"": 5553, ""market_sentiment_length"": 3275, ""economics_length"": 4763, ""competitive_length"": 5617, ""seeking_alpha_length"": 86106, ""bull_length"": 5553, ""bear_length"": 5581, ""risk_length"": 6454}, ""metadata"": {""analyzed_at"": ""2026-04-28T17:00:29.784815"", ""stock_ticker"": ""UNKNOWN""}}",1,3.0,,,,,,,2026-04-28,ENTER_NOW,-0.03532827267599684,,,,0.030098772686210813,0.030098772686210813,-0.07228353479308902,False,,,,,,,,,
